workers, n, task_time, accesses, frac, total_time
6, 20, 100, 1, 0.4, 0.0029702489991905168
6, 20, 100, 1, 0.5, 0.0024087870042421855
7, 20, 100, 1, 0, 0.0014259680028771982
7, 20, 100, 1, 0.01, 0.002316386002348736
7, 20, 100, 1, 0.05, 0.0018485830005374737
7, 20, 100, 1, 0.1, 0.00227580800128635
7, 20, 100, 1, 0.15, 0.0017195850014104508
7, 20, 100, 1, 0.2, 0.0017521310001029633
7, 20, 100, 1, 0.3, 0.001986103001399897
7, 20, 100, 1, 0.4, 0.0021950709997327067
7, 20, 100, 1, 0.5, 0.002508871999452822
8, 20, 100, 1, 0, 0.0014283419950515963
8, 20, 100, 1, 0.01, 0.0014766730018891394
8, 20, 100, 1, 0.05, 0.0015589469985570759
8, 20, 100, 1, 0.1, 0.0016029480029828846
8, 20, 100, 1, 0.15, 0.0037237760043353774
8, 20, 100, 1, 0.2, 0.001755832003254909
8, 20, 100, 1, 0.3, 0.0023257450011442415
8, 20, 100, 1, 0.4, 0.002167831997212488
8, 20, 100, 1, 0.5, 0.0032420049974462017
1, 20, 100, 5, 0, 0.003533037001034245
1, 20, 100, 5, 0.01, 0.0038693280002917163
1, 20, 100, 5, 0.05, 0.0035676789993885905
1, 20, 100, 5, 0.1, 0.0034141659998567775
1, 20, 100, 5, 0.15, 0.003350049999426119
1, 20, 100, 5, 0.2, 0.003396077001525555
1, 20, 100, 5, 0.3, 0.0034540459964773618
1, 20, 100, 5, 0.4, 0.004319949002820067
1, 20, 100, 5, 0.5, 0.0041055330002564006
2, 20, 100, 5, 0, 0.0024851250054780394
2, 20, 100, 5, 0.01, 0.0024744390029809438
2, 20, 100, 5, 0.05, 0.0032762979972176254
2, 20, 100, 5, 0.1, 0.00467467700218549
2, 20, 100, 5, 0.15, 0.002558389001933392
2, 20, 100, 5, 0.2, 0.002377218996116426
2, 20, 100, 5, 0.3, 0.0026560990008874796
2, 20, 100, 5, 0.4, 0.0041577759984647855
2, 20, 100, 5, 0.5, 0.0031887149962130934
3, 20, 100, 5, 0, 0.0020328270038589835
3, 20, 100, 5, 0.01, 0.00399134200415574
3, 20, 100, 5, 0.05, 0.0020338039976195432
3, 20, 100, 5, 0.1, 0.002070262002234813
3, 20, 100, 5, 0.15, 0.0021415020019048825
3, 20, 100, 5, 0.2, 0.00317893699684646
3, 20, 100, 5, 0.3, 0.0026174060039920732
3, 20, 100, 5, 0.4, 0.0028730990015901625
3, 20, 100, 5, 0.5, 0.0028867870059912093
4, 20, 100, 5, 0, 0.0023003919995971955
4, 20, 100, 5, 0.01, 0.0028315419986029156
4, 20, 100, 5, 0.05, 0.0030264019951573573
4, 20, 100, 5, 0.1, 0.0020147379982518032
4, 20, 100, 5, 0.15, 0.0031835469999350607
4, 20, 100, 5, 0.2, 0.026475777995074168
4, 20, 100, 5, 0.3, 0.003117756001302041
4, 20, 100, 5, 0.4, 0.004245985997840762
4, 20, 100, 5, 0.5, 0.0030626500010839663
5, 20, 100, 5, 0, 0.0021567270014202222
5, 20, 100, 5, 0.01, 0.002707712003029883
5, 20, 100, 5, 0.05, 0.0022024729987606406
5, 20, 100, 5, 0.1, 0.00213011700543575
5, 20, 100, 5, 0.15, 0.003185711997502949
5, 20, 100, 5, 0.2, 0.004964942003425676
5, 20, 100, 5, 0.3, 0.0025816459965426475
5, 20, 100, 5, 0.4, 0.0028869969974039122
5, 20, 100, 5, 0.5, 0.003935955995984841
6, 20, 100, 5, 0, 0.0021572160039795563
6, 20, 100, 5, 0.01, 0.0021737689967267215
6, 20, 100, 5, 0.05, 0.0025535700042382814
6, 20, 100, 5, 0.1, 0.0027834909997181967
6, 20, 100, 5, 0.15, 0.002894748999096919
6, 20, 100, 5, 0.2, 0.0023720499957562424
6, 20, 100, 5, 0.3, 0.0025507770042167976
6, 20, 100, 5, 0.4, 0.004491760999371763
6, 20, 100, 5, 0.5, 0.0030156459979480132
7, 20, 100, 5, 0, 0.002480376002495177
7, 20, 100, 5, 0.01, 0.0022489879993372597
7, 20, 100, 5, 0.05, 0.0058774990029633045
7, 20, 100, 5, 0.1, 0.0031394059988087974
7, 20, 100, 5, 0.15, 0.005300184995576274
7, 20, 100, 5, 0.2, 0.003745007998077199
7, 20, 100, 5, 0.3, 0.0026709750018198974
7, 20, 100, 5, 0.4, 0.002753738001047168
7, 20, 100, 5, 0.5, 0.003334405002533458
8, 20, 100, 5, 0, 0.002085348001855891
8, 20, 100, 5, 0.01, 0.002097780001349747
8, 20, 100, 5, 0.05, 0.002053850002994295
8, 20, 100, 5, 0.1, 0.0028071670021745376
8, 20, 100, 5, 0.15, 0.0023578030013595708
8, 20, 100, 5, 0.2, 0.003323580000142101
8, 20, 100, 5, 0.3, 0.002450342995871324
8, 20, 100, 5, 0.4, 0.0029466420019161887
8, 20, 100, 5, 0.5, 0.003130955999949947
1, 20, 100, 10, 0, 0.004039881998323835
1, 20, 100, 10, 0.01, 0.003985964001913089
1, 20, 100, 10, 0.05, 0.003993576996435877
1, 20, 100, 10, 0.1, 0.004476884001633152
1, 20, 100, 10, 0.15, 0.003790754999499768
1, 20, 100, 10, 0.2, 0.0037511549962800927
1, 20, 100, 10, 0.3, 0.003661267997813411
1, 20, 100, 10, 0.4, 0.004251223996107001
1, 20, 100, 10, 0.5, 0.0048823890028870665
2, 20, 100, 10, 0, 0.0026540039980318397
2, 20, 100, 10, 0.01, 0.0031206189960357733
2, 20, 100, 10, 0.05, 0.0040370880014961585
2, 20, 100, 10, 0.1, 0.0025904470021487214
2, 20, 100, 10, 0.15, 0.002722240002185572
2, 20, 100, 10, 0.2, 0.0027425629959907383
2, 20, 100, 10, 0.3, 0.002886926995415706
2, 20, 100, 10, 0.4, 0.003163781002513133
2, 20, 100, 10, 0.5, 0.004786356003023684
3, 20, 100, 10, 0, 0.0027295020045130514
3, 20, 100, 10, 0.01, 0.0026878770004259422
3, 20, 100, 10, 0.05, 0.003213998003047891
3, 20, 100, 10, 0.1, 0.0027635860024020076
3, 20, 100, 10, 0.15, 0.0024842870043357834
3, 20, 100, 10, 0.2, 0.0028096120004192926
3, 20, 100, 10, 0.3, 0.003669088997412473
3, 20, 100, 10, 0.4, 0.0033766599954105914
3, 20, 100, 10, 0.5, 0.0035917740024160594
4, 20, 100, 10, 0, 0.0028617139978450723
4, 20, 100, 10, 0.01, 0.002828469005180523
4, 20, 100, 10, 0.05, 0.0033721910003805533
4, 20, 100, 10, 0.1, 0.0027450069974293
4, 20, 100, 10, 0.15, 0.0027045690003433265
4, 20, 100, 10, 0.2, 0.004094848001841456
4, 20, 100, 10, 0.3, 0.004429460997926071
4, 20, 100, 10, 0.4, 0.003616288995544892
4, 20, 100, 10, 0.5, 0.004832102000364102
5, 20, 100, 10, 0, 0.004921570005535614
5, 20, 100, 10, 0.01, 0.005371702995034866
5, 20, 100, 10, 0.05, 0.0038663929954054765
5, 20, 100, 10, 0.1, 0.0033354530023643747
5, 20, 100, 10, 0.15, 0.004348025999206584
5, 20, 100, 10, 0.2, 0.004616569000063464
5, 20, 100, 10, 0.3, 0.004062859996338375
5, 20, 100, 10, 0.4, 0.0035872340013156645
5, 20, 100, 10, 0.5, 0.005820368998683989
6, 20, 100, 10, 0, 0.0029270860031829216
6, 20, 100, 10, 0.01, 0.00312816200312227
6, 20, 100, 10, 0.05, 0.003618244001700077
6, 20, 100, 10, 0.1, 0.0028910480032209307
6, 20, 100, 10, 0.15, 0.0028371989974402823
6, 20, 100, 10, 0.2, 0.0031204100014292635
6, 20, 100, 10, 0.3, 0.005812406998302322
6, 20, 100, 10, 0.4, 0.0034838680003304034
6, 20, 100, 10, 0.5, 0.006655261997366324
7, 20, 100, 10, 0, 0.003492388997983653
7, 20, 100, 10, 0.01, 0.0031083270005183294
7, 20, 100, 10, 0.05, 0.007074385001033079
7, 20, 100, 10, 0.1, 0.00292429299588548
7, 20, 100, 10, 0.15, 0.004007194998848718
7, 20, 100, 10, 0.2, 0.004267008996976074
7, 20, 100, 10, 0.3, 0.0037888689985265955
7, 20, 100, 10, 0.4, 0.004004542002803646
7, 20, 100, 10, 0.5, 0.0036700669952551834
8, 20, 100, 10, 0, 0.0029385410016402602
8, 20, 100, 10, 0.01, 0.003603926998039242
8, 20, 100, 10, 0.05, 0.003188716000295244
8, 20, 100, 10, 0.1, 0.0028166650008643046
8, 20, 100, 10, 0.15, 0.002829306999046821
8, 20, 100, 10, 0.2, 0.0039025019941618666
8, 20, 100, 10, 0.3, 0.003787401998124551
8, 20, 100, 10, 0.4, 0.003516763994412031
8, 20, 100, 10, 0.5, 0.0039531379952677526
1, 20, 100, 20, 0, 0.005061254996689968
1, 20, 100, 20, 0.01, 0.004654352997022215
1, 20, 100, 20, 0.05, 0.004861854999035131
1, 20, 100, 20, 0.1, 0.004989736000425182
1, 20, 100, 20, 0.15, 0.00475206300325226
1, 20, 100, 20, 0.2, 0.0049242930035688914
1, 20, 100, 20, 0.3, 0.0047487800038652495
1, 20, 100, 20, 0.4, 0.0045326180043048225
1, 20, 100, 20, 0.5, 0.004858781998336781
2, 20, 100, 20, 0, 0.0043461399982334115
2, 20, 100, 20, 0.01, 0.004214558000967372
2, 20, 100, 20, 0.05, 0.004147370003920514
2, 20, 100, 20, 0.1, 0.004457817994989455
2, 20, 100, 20, 0.15, 0.004077038000104949
2, 20, 100, 20, 0.2, 0.004641432999051176
2, 20, 100, 20, 0.3, 0.005074455002613831
2, 20, 100, 20, 0.4, 0.004601832995831501
2, 20, 100, 20, 0.5, 0.004495392000535503
3, 20, 100, 20, 0, 0.00504512000043178
3, 20, 100, 20, 0.01, 0.005637522001052275
3, 20, 100, 20, 0.05, 0.007186062997789122
3, 20, 100, 20, 0.1, 0.04444310100370785
3, 20, 100, 20, 0.15, 0.006014949001837522
3, 20, 100, 20, 0.2, 0.005094428997836076
3, 20, 100, 20, 0.3, 0.005305352002324071
3, 20, 100, 20, 0.4, 0.00498708200029796
3, 20, 100, 20, 0.5, 0.004582277004374191
4, 20, 100, 20, 0, 0.005313942994689569
4, 20, 100, 20, 0.01, 0.004957678000209853
4, 20, 100, 20, 0.05, 0.005171324999537319
4, 20, 100, 20, 0.1, 0.004922407999401912
4, 20, 100, 20, 0.15, 0.005108117999043316
4, 20, 100, 20, 0.2, 0.0051938839969807304
4, 20, 100, 20, 0.3, 0.007942873002320994
4, 20, 100, 20, 0.4, 0.005018231000576634
4, 20, 100, 20, 0.5, 0.004820577996724751
5, 20, 100, 20, 0, 0.006970321002881974
5, 20, 100, 20, 0.01, 0.005975419000606053
5, 20, 100, 20, 0.05, 0.005278672993881628
5, 20, 100, 20, 0.1, 0.0063919579988578334
5, 20, 100, 20, 0.15, 0.005849005006894004
5, 20, 100, 20, 0.2, 0.006490714004030451
5, 20, 100, 20, 0.3, 0.0049254810001002625
5, 20, 100, 20, 0.4, 0.005270570996799506
5, 20, 100, 20, 0.5, 0.007282795006176457
6, 20, 100, 20, 0, 0.006491832005849574
6, 20, 100, 20, 0.01, 0.0056006459999480285
6, 20, 100, 20, 0.05, 0.004887347997282632
6, 20, 100, 20, 0.1, 0.005974790001346264
6, 20, 100, 20, 0.15, 0.004923316002532374
6, 20, 100, 20, 0.2, 0.005543863997445442
6, 20, 100, 20, 0.3, 0.005813804003992118
6, 20, 100, 20, 0.4, 0.006124321997049265
6, 20, 100, 20, 0.5, 0.005656938003085088
7, 20, 100, 20, 0, 0.006060765997972339
7, 20, 100, 20, 0.01, 0.005996371000946965
7, 20, 100, 20, 0.05, 0.0050163449996034615
7, 20, 100, 20, 0.1, 0.006436865995055996
7, 20, 100, 20, 0.15, 0.005072777996247169
